PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, RUBO
Station name, RUBO_KIVU_RW2022
Begin Date, 2022-08-03
End Date, 2023-09-27
Release Date, 2023-09-28
Source file, RUBO.cwu.igs14.pos
Offset from source file, -243.94 mm North, 22.07 mm East, 0.95 mm Vertical
Reference position, -1.7280349874 North Latitude, 29.2559456217 East Longitude, 1464.99799 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2023-06-05,14.30, 6.61, -8.79, 3.1, 3.34, 9.1, suppf,
2023-06-06,14.07, 11.91, -17.31, 3.24, 3.44, 9.14, suppf,
2023-06-07,11.80, 8.51, -10.39, 3.2, 3.41, 8.67, suppf,
2023-06-08,7.64, 15.85, -7.92, 3.22, 3.46, 9.3, suppf,
2023-06-09,8.71, 12.25, -9.63, 3.28, 3.49, 9.36, suppf,
2023-06-10,13.77, 8.01, -5.90, 3.22, 3.44, 8.7, suppf,
2023-06-11,13.61, 12.03, -9.13, 3.2, 3.42, 8.64, suppf,
2023-06-12,13.78, 6.03, -2.15, 3.24, 3.53, 9.15, suppf,
2023-06-13,18.56, 11.37, -2.68, 3.2, 3.4, 8.75, suppf,
2023-06-14,18.74, 22.15, -8.93, 3.41, 3.65, 9.4, suppf,
2023-06-15,9.60, 14.01, -13.84, 3.18, 3.43, 8.78, suppf,
2023-06-16,15.66, 10.09, -4.92, 3.29, 3.51, 8.68, suppf,
2023-06-17,15.60, 15.01, 2.04, 3.06, 3.31, 8.99, suppf,
2023-06-18,16.31, 13.67, -2.88, 3.19, 3.41, 8.85, suppf,
2023-06-19,14.80, 6.74, -3.03, 3.18, 3.4, 8.61, suppf,
2023-06-20,9.72, 6.01, -1.62, 3.07, 3.28, 8.68, suppf,
2023-06-21,10.72, 8.57, -1.35, 3.21, 3.52, 9.5, suppf,
2023-06-22,13.85, 22.42, -23.77, 3.3, 3.53, 8.96, suppf,
2023-06-23,9.16, 13.84, -15.70, 3.17, 3.43, 8.89, suppf,
2023-06-24,12.38, 13.02, -21.23, 3.13, 3.34, 8.64, suppf,
2023-06-25,14.70, 16.75, -15.58, 3.23, 3.44, 8.68, final,
2023-06-26,15.55, 21.74, -14.15, 3.3, 3.51, 8.67, final,
2023-06-27,18.74, 16.17, -6.59, 3.2, 3.44, 8.74, final,
2023-06-28,16.60, 15.37, -8.90, 3.13, 3.34, 8.63, final,
2023-06-29,11.80, 14.55, -13.17, 3.31, 3.52, 8.78, final,
2023-06-30,13.98, 11.89, -10.50, 3.18, 3.4, 8.87, final,
2023-07-01,15.44, 13.98, -4.75, 3.15, 3.4, 8.89, final,
2023-07-02,11.67, 10.57, -17.50, 3.17, 3.38, 8.94, final,
2023-07-03,9.14, 13.19, -10.96, 3.21, 3.46, 9.03, final,
2023-07-04,9.07, 13.28, -4.98, 3.18, 3.39, 8.5, final,
2023-07-05,9.30, 14.90, -18.02, 3.33, 3.54, 8.64, final,
2023-07-06,11.98, 10.59, -7.87, 3.2, 3.44, 8.81, final,
2023-07-07,14.55, 19.80, -3.09, 3.14, 3.38, 8.88, final,
2023-07-08,19.46, 12.09, 2.63, 3.25, 3.44, 8.47, final,
2023-07-09,17.07, 10.51, 0.62, 3.19, 3.4, 8.65, final,
2023-07-10,16.76, 11.74, -2.15, 3.28, 3.51, 9.63, final,
2023-07-11,16.00, 17.50, -3.60, 3.13, 3.33, 9, final,
2023-07-12,16.05, 15.23, 4.39, 3.09, 3.31, 8.84, final,
2023-07-13,11.90, 15.79, -6.80, 3.22, 3.45, 9.31, final,
2023-07-14,12.88, 6.69, -5.83, 3.25, 3.46, 9.09, final,
2023-07-15,14.92, 7.55, 4.17, 3.31, 3.55, 8.94, final,
2023-07-16,14.41, 11.10, 1.31, 3.3, 3.47, 9.91, final,
2023-07-17,13.67, 6.35, -9.30, 3.24, 3.44, 9.13, final,
2023-07-18,16.77, 4.35, 3.70, 3.28, 3.5, 9.64, final,
2023-07-19,16.07, 7.54, -3.36, 3.14, 3.37, 8.77, final,
2023-07-20,18.00, 10.80, -9.26, 3.17, 3.41, 9.15, final,
2023-07-21,17.26, 7.79, -4.66, 3.12, 3.32, 9, final,
2023-07-22,16.22, 5.89, -4.32, 3.13, 3.4, 8.9, final,
2023-07-23,21.67, 9.16, -4.08, 3.17, 3.39, 9.24, final,
2023-07-24,18.30, 14.02, -4.00, 3.12, 3.37, 8.73, final,
2023-07-25,16.70, 6.42, -8.48, 3.21, 3.39, 8.86, final,
2023-07-26,11.42, 12.66, -18.60, 3.25, 3.47, 8.66, final,
2023-07-27,16.10, 7.08, 5.42, 3.3, 3.61, 9.3, final,
2023-07-28,15.55, 9.10, -6.34, 3.24, 3.45, 8.91, final,
2023-07-29,15.18, 16.01, 1.16, 3.23, 3.52, 9.44, final,
2023-07-30,16.03, 11.31, -3.40, 3.17, 3.4, 8.9, final,
2023-07-31,14.35, 8.64, -16.60, 3.19, 3.45, 9.16, final,
2023-08-01,15.80, 0.65, -10.14, 3.14, 3.36, 8.6, final,
2023-08-02,20.67, 5.95, -3.05, 3.18, 3.4, 8.72, final,
2023-08-03,20.16, 7.44, -1.13, 3.28, 3.48, 9.01, final,
2023-08-04,21.53, 7.83, 1.74, 3.12, 3.35, 8.81, final,
2023-08-05,13.48, -3.02, 0.74, 3.23, 3.46, 8.68, final,
2023-08-06,14.96, 6.45, -15.60, 3.13, 3.41, 8.9, final,
2023-08-07,14.25, 17.03, -17.09, 3.25, 3.53, 9, final,
2023-08-08,17.57, 11.84, -22.55, 3.21, 3.43, 9.09, final,
2023-08-09,19.44, 14.70, -11.70, 3.22, 3.4, 8.67, final,
2023-08-10,11.81, 4.60, -12.41, 3.34, 3.55, 8.9, final,
2023-08-11,13.58, 4.37, -12.03, 3.3, 3.55, 9.43, final,
2023-08-12,11.98, 11.21, -11.14, 3.48, 3.82, 9.87, final,
2023-08-13,16.95, 11.34, 0.53, 3.16, 3.37, 8.73, final,
2023-08-14,15.41, 9.10, 1.38, 3.33, 3.66, 9.31, final,
2023-08-15,11.96, 5.45, -9.68, 3.45, 3.68, 9.2, final,
2023-08-16,22.13, 7.98, -6.58, 3.11, 3.34, 9.11, final,
2023-08-17,21.90, 23.65, -1.03, 3.14, 3.35, 8.83, final,
2023-08-18,18.89, 13.40, -11.52, 3.45, 3.67, 8.86, final,
2023-08-19,20.25, 11.13, 1.92, 3.14, 3.38, 8.82, final,
2023-08-20,18.15, 10.03, -13.94, 3.25, 3.5, 9.12, final,
2023-08-21,18.52, 12.62, -19.51, 3.26, 3.48, 9, final,
2023-08-22,24.18, 12.62, 3.78, 3.42, 3.65, 9.02, final,
2023-08-23,21.37, 15.48, -12.01, 3.29, 3.51, 8.76, final,
2023-08-24,21.40, 6.85, -12.20, 3.44, 3.61, 8.6, final,
2023-08-25,27.26, 20.25, -3.58, 3.58, 3.84, 9.27, final,
2023-08-26,25.46, 9.16, 9.03, 3.53, 3.8, 9.11, final,
2023-08-27,20.95, 7.31, -3.99, 3.45, 3.72, 9.27, final,
2023-08-28,18.77, 15.86, -7.88, 3.35, 3.54, 8.74, final,
2023-08-29,24.01, 5.13, -6.40, 3.27, 3.48, 8.77, final,
2023-08-30,28.14, 12.73, -5.12, 3.24, 3.4, 8.57, final,
2023-08-31,23.50, 8.49, -12.55, 3.18, 3.39, 8.77, final,
2023-09-01,25.46, 15.48, -17.94, 3.34, 3.57, 9, final,
2023-09-02,23.84, 17.66, -2.00, 3.32, 3.45, 8.58, final,
2023-09-03,23.76, 14.30, -13.24, 3.52, 3.67, 8.43, final,
2023-09-04,19.27, 17.96, -13.82, 3.32, 3.5, 8.57, final,
2023-09-20,27.25, 24.99, -6.72, 3.45, 3.61, 8.83, rapid,
2023-09-21,29.26, 16.68, 4.31, 3.38, 3.56, 8.76, rapid,
2023-09-22,24.74, 25.68, 1.50, 3.57, 3.75, 9.09, rapid,
2023-09-23,24.15, 29.39, -18.92, 3.5, 3.67, 9.28, rapid,
2023-09-24,30.13, 29.50, -9.32, 3.4, 3.62, 9.38, rapid,
2023-09-26,32.14, 24.54, -0.71, 3.38, 3.53, 8.77, rapid,
2023-09-27,31.75, 26.71, 7.48, 3.34, 3.51, 9.01, rapid,
